 Location:  2N 110W   7 Apr 2001 to 27 Dec 2007 ( 2456 times,  3 blocks) Gen. Date Mar  3 2014
 Units: Sea Level Pressure (hPa),  -9.90 = missing
 Time: 1200  7 Apr 2001 to 1200 23 Sep 2005 (index     1 to  1631, 1631 times)
 Depth (M):        -3 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20020517 1200 1011.1 2 5
 20020518 1200 1010.7 2 5
 20020519 1200 1011.7 2 5
 20020520 1200 1012.7 2 5
 20020521 1200 1012.5 2 5
 20020522 1200 1011.2 2 5
 20020523 1200 1011.4 2 5
 20020524 1200 1011.8 2 5
 20020525 1200 1012.1 2 5
 20020526 1200 1012.0 2 5
 20020527 1200 1011.7 2 5
 20020528 1200 1012.0 2 5
 20020529 1200 1011.3 2 5
 20020530 1200 1011.0 2 5
 20020531 1200 1011.2 2 5
 20020601 1200 1011.9 2 5
 20020602 1200 1011.7 2 5
 20020603 1200 1012.3 2 5
 20020604 1200 1012.9 2 5
 20020605 1200 1012.4 2 5
 20020606 1200 1011.8 2 5
 20020607 1200 1011.5 2 5
 20020608 1200 1010.9 2 5
 20020609 1200 1011.3 2 5
 20020610 1200 1010.8 2 5
 20020611 1200 1011.2 2 5
 20020612 1200 1011.7 2 5
 20020613 1200 1011.8 2 5
 20020614 1200 1011.2 2 5
 20020615 1200 1010.5 2 5
 20020616 1200 1010.8 2 5
 20020617 1200 1010.6 2 5
 20020618 1200 1009.9 2 5
 20020619 1200 1009.0 2 5
 20020620 1200 1008.4 2 5
 20020621 1200 1009.2 2 5
 20020622 1200 1010.1 2 5
 20020623 1200 1010.5 2 5
 20020624 1200 1010.1 2 5
 20020625 1200 1010.3 2 5
 20020626 1200 1011.1 2 5
 20020627 1200 1011.6 2 5
 20020628 1200 1011.2 2 5
 20020629 1200 1010.2 2 5
 20020630 1200 1010.1 2 5
 20020701 1200 1010.1 2 5
 20020702 1200 1010.3 2 5
 20020703 1200 1011.8 2 5
 20020704 1200 1013.0 2 5
 20020705 1200 1012.8 2 5
 20020706 1200 1011.8 2 5
 20020707 1200 1010.9 2 5
 20020708 1200 1010.9 2 5
 20020709 1200 1011.0 2 5
 20020710 1200 1011.7 2 5
 20020711 1200 1011.5 2 5
 20020712 1200 1011.5 2 5
 20020713 1200 1011.6 2 5
 20020714 1200 1011.9 2 5
 20020715 1200 1012.1 2 5
 20020716 1200 1012.0 2 5
 20020717 1200 1013.2 2 5
 20020718 1200 1014.0 2 5
 20020719 1200 1014.5 2 5
 20020720 1200 1015.3 2 5
 20020721 1200 1014.6 2 5
 20020722 1200 1013.3 2 5
 20020723 1200 1012.9 2 5
 20020724 1200 1013.1 2 5
 20020725 1200 1012.6 2 5
 20020726 1200 1012.7 2 5
 20020727 1200 1013.2 2 5
 20020728 1200 1012.9 2 5
 20020729 1200 1012.7 2 5
 20020730 1200 1012.7 2 5
 20020731 1200 1012.8 2 5
 20020801 1200 1012.6 2 5
 20020802 1200 1012.4 2 5
 20020803 1200 1012.8 2 5
 20020804 1200 1012.9 2 5
 20020805 1200 1012.3 2 5
 20020806 1200 1011.9 2 5
 20020807 1200 1011.4 2 5
 20020808 1200 1012.0 2 5
 20020809 1200 1011.3 2 5
 20020810 1200 1011.0 2 5
 20020811 1200 1011.4 2 5
 20020812 1200 1011.0 2 5
 20020813 1200 1009.9 2 5
 20020814 1200 1009.2 2 5
 20020815 1200 1008.9 2 5
 20020816 1200 1010.8 2 5
 20020817 1200 1012.0 2 5
 20020818 1200 1012.6 2 5
 20020819 1200 1011.4 2 5
 20020820 1200 1011.4 2 5
 20020821 1200 1011.8 2 5
 20020822 1200 1011.9 2 5
 20020823 1200 1012.0 2 5
 20020824 1200 1012.4 2 5
 20020825 1200 1013.8 2 5
 20020826 1200 1014.3 2 5
 20020827 1200 1013.9 2 5
